pg_id	work	corpus_line	verdict	score
1532	The Tragedy of King Lear	38782	no-shingle-match	
1532	The Tragedy of King Lear	38783	below-threshold	51
1532	The Tragedy of King Lear	38784	no-shingle-match	
1532	The Tragedy of King Lear	38785	below-threshold	51
1532	The Tragedy of King Lear	38786	below-threshold	58
1532	The Tragedy of King Lear	38787	below-threshold	50
1532	The Tragedy of King Lear	38788	below-threshold	49
1532	The Tragedy of King Lear	38789	no-shingle-match	
1532	The Tragedy of King Lear	38790	no-shingle-match	
1532	The Tragedy of King Lear	38791	no-shingle-match	
1532	The Tragedy of King Lear	38792	no-shingle-match	
1532	The Tragedy of King Lear	38793	no-shingle-match	
1532	The Tragedy of King Lear	38794	no-shingle-match	
1532	The Tragedy of King Lear	38795	located	100
1532	The Tragedy of King Lear	38796	below-threshold	63
1532	The Tragedy of King Lear	38797	below-threshold	48
1532	The Tragedy of King Lear	38798	no-shingle-match	
1532	The Tragedy of King Lear	38799	no-shingle-match	
1532	The Tragedy of King Lear	38800	below-threshold	56
1503	The Tragedy of King Richard III	38776	below-threshold	59
1503	The Tragedy of King Richard III	38777	no-shingle-match	
1503	The Tragedy of King Richard III	38778	below-threshold	47
1503	The Tragedy of King Richard III	38779	below-threshold	52
1503	The Tragedy of King Richard III	38780	no-shingle-match	
1503	The Tragedy of King Richard III	38781	below-threshold	52
1503	The Tragedy of King Richard III	38782	no-shingle-match	
1503	The Tragedy of King Richard III	38783	below-threshold	58
1503	The Tragedy of King Richard III	38784	no-shingle-match	
1503	The Tragedy of King Richard III	38785	below-threshold	48
1503	The Tragedy of King Richard III	38786	below-threshold	58
1503	The Tragedy of King Richard III	38787	below-threshold	47
1503	The Tragedy of King Richard III	38788	below-threshold	49
1503	The Tragedy of King Richard III	38789	no-shingle-match	
1503	The Tragedy of King Richard III	38790	no-shingle-match	
1503	The Tragedy of King Richard III	38791	no-shingle-match	
1503	The Tragedy of King Richard III	38792	no-shingle-match	
1503	The Tragedy of King Richard III	38793	below-threshold	51
1503	The Tragedy of King Richard III	38794	no-shingle-match	
1503	The Tragedy of King Richard III	38795	no-shingle-match	
1503	The Tragedy of King Richard III	38796	below-threshold	60
1503	The Tragedy of King Richard III	38797	below-threshold	47
1503	The Tragedy of King Richard III	38798	no-shingle-match	
1503	The Tragedy of King Richard III	38799	no-shingle-match	
1503	The Tragedy of King Richard III	38800	no-shingle-match	
1512	The Tragedy of King Richard the Second	38776	below-threshold	57
1512	The Tragedy of King Richard the Second	38777	no-shingle-match	
1512	The Tragedy of King Richard the Second	38778	below-threshold	50
1512	The Tragedy of King Richard the Second	38779	below-threshold	54
1512	The Tragedy of King Richard the Second	38780	no-shingle-match	
1512	The Tragedy of King Richard the Second	38781	below-threshold	47
1512	The Tragedy of King Richard the Second	38782	no-shingle-match	
1512	The Tragedy of King Richard the Second	38783	below-threshold	51
1512	The Tragedy of King Richard the Second	38784	no-shingle-match	
1512	The Tragedy of King Richard the Second	38785	below-threshold	47
1512	The Tragedy of King Richard the Second	38786	no-shingle-match	
1512	The Tragedy of King Richard the Second	38787	below-threshold	49
1512	The Tragedy of King Richard the Second	38788	below-threshold	50
1512	The Tragedy of King Richard the Second	38789	no-shingle-match	
1512	The Tragedy of King Richard the Second	38790	no-shingle-match	
1512	The Tragedy of King Richard the Second	38791	no-shingle-match	
1512	The Tragedy of King Richard the Second	38792	no-shingle-match	
1512	The Tragedy of King Richard the Second	38793	below-threshold	56
1512	The Tragedy of King Richard the Second	38794	no-shingle-match	
1512	The Tragedy of King Richard the Second	38795	no-shingle-match	
1512	The Tragedy of King Richard the Second	38796	below-threshold	58
1512	The Tragedy of King Richard the Second	38797	no-shingle-match	
1512	The Tragedy of King Richard the Second	38798	no-shingle-match	
1512	The Tragedy of King Richard the Second	38799	no-shingle-match	
1512	The Tragedy of King Richard the Second	38800	no-shingle-match	
1129	The Tragedy of Macbeth	38776	below-threshold	76
1129	The Tragedy of Macbeth	38777	no-shingle-match	
1129	The Tragedy of Macbeth	38778	below-threshold	83
1129	The Tragedy of Macbeth	38779	below-threshold	55
1129	The Tragedy of Macbeth	38780	no-shingle-match	
1129	The Tragedy of Macbeth	38781	below-threshold	47
1129	The Tragedy of Macbeth	38782	no-shingle-match	
1129	The Tragedy of Macbeth	38783	below-threshold	47
1129	The Tragedy of Macbeth	38784	no-shingle-match	
1129	The Tragedy of Macbeth	38785	below-threshold	50
1129	The Tragedy of Macbeth	38786	no-shingle-match	
1129	The Tragedy of Macbeth	38787	no-shingle-match	
1129	The Tragedy of Macbeth	38788	no-shingle-match	
1129	The Tragedy of Macbeth	38789	no-shingle-match	
1129	The Tragedy of Macbeth	38790	no-shingle-match	
1129	The Tragedy of Macbeth	38791	no-shingle-match	
1129	The Tragedy of Macbeth	38792	no-shingle-match	
1129	The Tragedy of Macbeth	38793	below-threshold	53
1129	The Tragedy of Macbeth	38794	below-threshold	51
1129	The Tragedy of Macbeth	38795	no-shingle-match	
1129	The Tragedy of Macbeth	38796	no-shingle-match	
1129	The Tragedy of Macbeth	38797	no-shingle-match	
1129	The Tragedy of Macbeth	38798	no-shingle-match	
1129	The Tragedy of Macbeth	38799	no-shingle-match	
1129	The Tragedy of Macbeth	38800	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25756	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25757	below-threshold	58
102	The Tragedy of Pudd'nhead Wilson	25758	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25759	below-threshold	55
102	The Tragedy of Pudd'nhead Wilson	25760	below-threshold	51
102	The Tragedy of Pudd'nhead Wilson	25761	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25762	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25763	below-threshold	52
102	The Tragedy of Pudd'nhead Wilson	25764	below-threshold	57
102	The Tragedy of Pudd'nhead Wilson	25765	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25766	below-threshold	52
102	The Tragedy of Pudd'nhead Wilson	25767	below-threshold	54
102	The Tragedy of Pudd'nhead Wilson	25768	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25769	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25770	below-threshold	58
102	The Tragedy of Pudd'nhead Wilson	25771	below-threshold	53
102	The Tragedy of Pudd'nhead Wilson	25772	below-threshold	57
102	The Tragedy of Pudd'nhead Wilson	25773	below-threshold	56
102	The Tragedy of Pudd'nhead Wilson	25774	below-threshold	59
102	The Tragedy of Pudd'nhead Wilson	25775	below-threshold	49
102	The Tragedy of Pudd'nhead Wilson	25776	below-threshold	51
102	The Tragedy of Pudd'nhead Wilson	25777	below-threshold	50
102	The Tragedy of Pudd'nhead Wilson	25778	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25779	below-threshold	56
102	The Tragedy of Pudd'nhead Wilson	25780	below-threshold	46
102	The Tragedy of Pudd'nhead Wilson	25781	located	100
102	The Tragedy of Pudd'nhead Wilson	25782	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25783	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25784	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25785	located	100
102	The Tragedy of Pudd'nhead Wilson	25786	below-threshold	50
102	The Tragedy of Pudd'nhead Wilson	25787	below-threshold	51
102	The Tragedy of Pudd'nhead Wilson	25788	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25789	located	100
102	The Tragedy of Pudd'nhead Wilson	25790	below-threshold	52
102	The Tragedy of Pudd'nhead Wilson	25791	located	100
102	The Tragedy of Pudd'nhead Wilson	25792	located	99
102	The Tragedy of Pudd'nhead Wilson	25793	located	100
102	The Tragedy of Pudd'nhead Wilson	25794	below-threshold	51
102	The Tragedy of Pudd'nhead Wilson	25795	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25796	below-threshold	65
102	The Tragedy of Pudd'nhead Wilson	25797	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25798	below-threshold	50
102	The Tragedy of Pudd'nhead Wilson	25799	located	100
102	The Tragedy of Pudd'nhead Wilson	25800	below-threshold	50
102	The Tragedy of Pudd'nhead Wilson	25801	below-threshold	46
102	The Tragedy of Pudd'nhead Wilson	25802	below-threshold	54
102	The Tragedy of Pudd'nhead Wilson	25803	located	100
102	The Tragedy of Pudd'nhead Wilson	25804	below-threshold	51
102	The Tragedy of Pudd'nhead Wilson	25805	below-threshold	50
102	The Tragedy of Pudd'nhead Wilson	25806	located	100
102	The Tragedy of Pudd'nhead Wilson	25807	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25808	below-threshold	53
102	The Tragedy of Pudd'nhead Wilson	25809	no-shingle-match	
102	The Tragedy of Pudd'nhead Wilson	25810	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38776	below-threshold	63
1112	The Tragedy of Romeo and Juliet	38777	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38778	below-threshold	47
1112	The Tragedy of Romeo and Juliet	38779	below-threshold	54
1112	The Tragedy of Romeo and Juliet	38780	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38781	located	100
1112	The Tragedy of Romeo and Juliet	38782	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38783	below-threshold	51
1112	The Tragedy of Romeo and Juliet	38784	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38785	below-threshold	50
1112	The Tragedy of Romeo and Juliet	38786	below-threshold	56
1112	The Tragedy of Romeo and Juliet	38787	below-threshold	47
1112	The Tragedy of Romeo and Juliet	38788	below-threshold	51
1112	The Tragedy of Romeo and Juliet	38789	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38790	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38791	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38792	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38793	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38794	located	100
1112	The Tragedy of Romeo and Juliet	38795	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38796	below-threshold	60
1112	The Tragedy of Romeo and Juliet	38797	below-threshold	48
1112	The Tragedy of Romeo and Juliet	38798	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38799	no-shingle-match	
1112	The Tragedy of Romeo and Juliet	38800	below-threshold	55
1507	The Tragedy of Titus Andronicus	38776	below-threshold	65
1507	The Tragedy of Titus Andronicus	38777	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38778	below-threshold	48
1507	The Tragedy of Titus Andronicus	38779	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38780	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38781	below-threshold	51
1507	The Tragedy of Titus Andronicus	38782	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38783	below-threshold	51
1507	The Tragedy of Titus Andronicus	38784	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38785	below-threshold	50
1507	The Tragedy of Titus Andronicus	38786	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38787	below-threshold	49
1507	The Tragedy of Titus Andronicus	38788	below-threshold	49
1507	The Tragedy of Titus Andronicus	38789	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38790	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38791	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38792	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38793	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38794	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38795	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38796	below-threshold	58
1507	The Tragedy of Titus Andronicus	38797	below-threshold	48
1507	The Tragedy of Titus Andronicus	38798	no-shingle-match	
1507	The Tragedy of Titus Andronicus	38799	below-threshold	50
1507	The Tragedy of Titus Andronicus	38800	no-shingle-match	
20085	The Tragic Muse	15375	no-shingle-match	
20085	The Tragic Muse	15376	no-shingle-match	
20085	The Tragic Muse	15377	no-shingle-match	
20085	The Tragic Muse	15378	no-shingle-match	
20085	The Tragic Muse	15379	no-shingle-match	
20085	The Tragic Muse	15380	no-shingle-match	
20085	The Tragic Muse	15381	below-threshold	50
20085	The Tragic Muse	15382	no-shingle-match	
20085	The Tragic Muse	15383	no-shingle-match	
20085	The Tragic Muse	15384	below-threshold	45
20085	The Tragic Muse	15385	no-shingle-match	
20085	The Tragic Muse	15386	no-shingle-match	
20085	The Tragic Muse	15387	no-shingle-match	
20085	The Tragic Muse	15388	no-shingle-match	
20085	The Tragic Muse	15389	no-shingle-match	
20085	The Tragic Muse	15390	no-shingle-match	
20085	The Tragic Muse	15391	no-shingle-match	
20085	The Tragic Muse	15392	no-shingle-match	
20085	The Tragic Muse	15393	below-threshold	48
20085	The Tragic Muse	15394	no-shingle-match	
20085	The Tragic Muse	15395	no-shingle-match	
20085	The Tragic Muse	15396	no-shingle-match	
20085	The Tragic Muse	15397	no-shingle-match	
20085	The Tragic Muse	15398	no-shingle-match	
20085	The Tragic Muse	15399	no-shingle-match	
20085	The Tragic Muse	15400	no-shingle-match	
20085	The Tragic Muse	15401	no-shingle-match	
42032	The Trail of the Seneca	16889	below-threshold	54
42032	The Trail of the Seneca	16890	below-threshold	51
42032	The Trail of the Seneca	16891	no-shingle-match	
42032	The Trail of the Seneca	16892	no-shingle-match	
42032	The Trail of the Seneca	16893	no-shingle-match	
42032	The Trail of the Seneca	16894	no-shingle-match	
42032	The Trail of the Seneca	16895	below-threshold	57
42032	The Trail of the Seneca	16896	below-threshold	55
42032	The Trail of the Seneca	16897	no-shingle-match	
42032	The Trail of the Seneca	16898	below-threshold	57
42032	The Trail of the Seneca	16899	no-shingle-match	
42032	The Trail of the Seneca	16900	below-threshold	54
42032	The Trail of the Seneca	16901	below-threshold	48
42032	The Trail of the Seneca	16902	below-threshold	52
42032	The Trail of the Seneca	16903	below-threshold	53
42032	The Trail of the Seneca	16904	below-threshold	48
42032	The Trail of the Seneca	16905	below-threshold	48
42032	The Trail of the Seneca	16906	below-threshold	51
42032	The Trail of the Seneca	16907	no-shingle-match	
42032	The Trail of the Seneca	16908	no-shingle-match	
42032	The Trail of the Seneca	16909	below-threshold	56
42032	The Trail of the Seneca	16910	no-shingle-match	
42032	The Trail of the Seneca	16911	no-shingle-match	
42032	The Trail of the Seneca	16912	below-threshold	58
42032	The Trail of the Seneca	16913	below-threshold	51
6210	The Trail of the Sword, Complete	14065	no-shingle-match	
6210	The Trail of the Sword, Complete	14066	below-threshold	57
6210	The Trail of the Sword, Complete	14067	below-threshold	53
6210	The Trail of the Sword, Complete	14068	below-threshold	53
6210	The Trail of the Sword, Complete	14069	no-shingle-match	
6210	The Trail of the Sword, Complete	14070	below-threshold	57
6210	The Trail of the Sword, Complete	14071	no-shingle-match	
6210	The Trail of the Sword, Complete	14072	no-shingle-match	
6210	The Trail of the Sword, Complete	14073	below-threshold	50
6210	The Trail of the Sword, Complete	14074	below-threshold	49
6210	The Trail of the Sword, Complete	14075	no-shingle-match	
6210	The Trail of the Sword, Complete	14076	no-shingle-match	
6210	The Trail of the Sword, Complete	14077	no-shingle-match	
6210	The Trail of the Sword, Complete	14078	no-shingle-match	
6210	The Trail of the Sword, Complete	14079	below-threshold	48
6210	The Trail of the Sword, Complete	14080	below-threshold	50
6210	The Trail of the Sword, Complete	14081	below-threshold	47
6210	The Trail of the Sword, Complete	14082	below-threshold	49
6210	The Trail of the Sword, Complete	14083	no-shingle-match	
6210	The Trail of the Sword, Complete	14084	below-threshold	54
6210	The Trail of the Sword, Complete	14085	no-shingle-match	
6210	The Trail of the Sword, Complete	14086	below-threshold	52
6206	The Trail of the Sword, Volume 1	14065	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14066	below-threshold	51
6206	The Trail of the Sword, Volume 1	14067	below-threshold	53
6206	The Trail of the Sword, Volume 1	14068	below-threshold	53
6206	The Trail of the Sword, Volume 1	14069	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14070	below-threshold	57
6206	The Trail of the Sword, Volume 1	14071	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14072	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14073	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14074	below-threshold	49
6206	The Trail of the Sword, Volume 1	14075	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14076	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14077	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14078	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14079	below-threshold	47
6206	The Trail of the Sword, Volume 1	14080	below-threshold	50
6206	The Trail of the Sword, Volume 1	14081	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14082	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14083	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14084	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14085	no-shingle-match	
6206	The Trail of the Sword, Volume 1	14086	below-threshold	52
6207	The Trail of the Sword, Volume 2	14065	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14066	below-threshold	57
6207	The Trail of the Sword, Volume 2	14067	below-threshold	51
6207	The Trail of the Sword, Volume 2	14068	below-threshold	50
6207	The Trail of the Sword, Volume 2	14069	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14070	below-threshold	50
6207	The Trail of the Sword, Volume 2	14071	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14072	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14073	below-threshold	50
6207	The Trail of the Sword, Volume 2	14074	below-threshold	49
6207	The Trail of the Sword, Volume 2	14075	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14076	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14077	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14078	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14079	below-threshold	48
6207	The Trail of the Sword, Volume 2	14080	below-threshold	48
6207	The Trail of the Sword, Volume 2	14081	below-threshold	47
6207	The Trail of the Sword, Volume 2	14082	below-threshold	49
6207	The Trail of the Sword, Volume 2	14083	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14084	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14085	no-shingle-match	
6207	The Trail of the Sword, Volume 2	14086	below-threshold	53
6208	The Trail of the Sword, Volume 3	14065	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14066	below-threshold	67
6208	The Trail of the Sword, Volume 3	14067	below-threshold	48
6208	The Trail of the Sword, Volume 3	14068	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14069	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14070	below-threshold	57
6208	The Trail of the Sword, Volume 3	14071	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14072	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14073	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14074	below-threshold	49
6208	The Trail of the Sword, Volume 3	14075	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14076	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14077	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14078	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14079	below-threshold	48
6208	The Trail of the Sword, Volume 3	14080	below-threshold	49
6208	The Trail of the Sword, Volume 3	14081	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14082	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14083	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14084	below-threshold	54
6208	The Trail of the Sword, Volume 3	14085	no-shingle-match	
6208	The Trail of the Sword, Volume 3	14086	below-threshold	51
6209	The Trail of the Sword, Volume 4	14065	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14066	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14067	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14068	below-threshold	51
6209	The Trail of the Sword, Volume 4	14069	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14070	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14071	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14072	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14073	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14074	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14075	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14076	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14077	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14078	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14079	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14080	below-threshold	48
6209	The Trail of the Sword, Volume 4	14081	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14082	below-threshold	48
6209	The Trail of the Sword, Volume 4	14083	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14084	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14085	no-shingle-match	
6209	The Trail of the Sword, Volume 4	14086	no-shingle-match	
6214	The Translation of a Savage, Complete	14065	below-threshold	50
6214	The Translation of a Savage, Complete	14066	located	100
6214	The Translation of a Savage, Complete	14067	below-threshold	49
6214	The Translation of a Savage, Complete	14068	below-threshold	54
6214	The Translation of a Savage, Complete	14069	below-threshold	50
6214	The Translation of a Savage, Complete	14070	no-shingle-match	
6214	The Translation of a Savage, Complete	14071	below-threshold	61
6214	The Translation of a Savage, Complete	14072	no-shingle-match	
6214	The Translation of a Savage, Complete	14073	located	100
6214	The Translation of a Savage, Complete	14074	below-threshold	48
6214	The Translation of a Savage, Complete	14075	below-threshold	64
6214	The Translation of a Savage, Complete	14076	no-shingle-match	
6214	The Translation of a Savage, Complete	14077	below-threshold	56
6214	The Translation of a Savage, Complete	14078	no-shingle-match	
6214	The Translation of a Savage, Complete	14079	located	100
6214	The Translation of a Savage, Complete	14080	below-threshold	50
6214	The Translation of a Savage, Complete	14081	below-threshold	50
6214	The Translation of a Savage, Complete	14082	below-threshold	48
6214	The Translation of a Savage, Complete	14083	no-shingle-match	
6214	The Translation of a Savage, Complete	14084	below-threshold	50
6214	The Translation of a Savage, Complete	14085	no-shingle-match	
6214	The Translation of a Savage, Complete	14086	below-threshold	52
6211	The Translation of a Savage, Volume 1	14065	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14066	below-threshold	63
6211	The Translation of a Savage, Volume 1	14067	below-threshold	48
6211	The Translation of a Savage, Volume 1	14068	below-threshold	53
6211	The Translation of a Savage, Volume 1	14069	below-threshold	50
6211	The Translation of a Savage, Volume 1	14070	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14071	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14072	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14073	below-threshold	48
6211	The Translation of a Savage, Volume 1	14074	below-threshold	49
6211	The Translation of a Savage, Volume 1	14075	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14076	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14077	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14078	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14079	below-threshold	48
6211	The Translation of a Savage, Volume 1	14080	below-threshold	49
6211	The Translation of a Savage, Volume 1	14081	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14082	below-threshold	47
6211	The Translation of a Savage, Volume 1	14083	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14084	below-threshold	50
6211	The Translation of a Savage, Volume 1	14085	no-shingle-match	
6211	The Translation of a Savage, Volume 1	14086	below-threshold	52
6212	The Translation of a Savage, Volume 2	14065	below-threshold	50
6212	The Translation of a Savage, Volume 2	14066	located	100
6212	The Translation of a Savage, Volume 2	14067	below-threshold	49
6212	The Translation of a Savage, Volume 2	14068	below-threshold	54
6212	The Translation of a Savage, Volume 2	14069	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14070	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14071	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14072	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14073	below-threshold	49
6212	The Translation of a Savage, Volume 2	14074	below-threshold	49
6212	The Translation of a Savage, Volume 2	14075	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14076	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14077	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14078	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14079	below-threshold	51
6212	The Translation of a Savage, Volume 2	14080	below-threshold	48
6212	The Translation of a Savage, Volume 2	14081	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14082	below-threshold	47
6212	The Translation of a Savage, Volume 2	14083	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14084	below-threshold	49
6212	The Translation of a Savage, Volume 2	14085	no-shingle-match	
6212	The Translation of a Savage, Volume 2	14086	below-threshold	52
6213	The Translation of a Savage, Volume 3	14065	no-shingle-match	
6213	The Translation of a Savage, Volume 3	14066	below-threshold	63
6213	The Translation of a Savage, Volume 3	14067	below-threshold	50
6213	The Translation of a Savage, Volume 3	14068	below-threshold	51
6213	The Translation of a Savage, Volume 3	14069	no-shingle-match	
6213	The Translation of a Savage, Volume 3	14070	no-shingle-match	
6213	The Translation of a Savage, Volume 3	14071	below-threshold	61
6213	The Translation of a Savage, Volume 3	14072	no-shingle-match	
6213	The Translation of a Savage, Volume 3	14073	located	100
6213	The Translation of a Savage, Volume 3	14074	below-threshold	49
6213	The Translation of a Savage, Volume 3	14075	below-threshold	64
6213	The Translation of a Savage, Volume 3	14076	no-shingle-match	
6213	The Translation of a Savage, Volume 3	14077	below-threshold	56
6213	The Translation of a Savage, Volume 3	14078	no-shingle-match	
6213	The Translation of a Savage, Volume 3	14079	located	100
6213	The Translation of a Savage, Volume 3	14080	below-threshold	49
6213	The Translation of a Savage, Volume 3	14081	below-threshold	50
6213	The Translation of a Savage, Volume 3	14082	below-threshold	48
6213	The Translation of a Savage, Volume 3	14083	no-shingle-match	
6213	The Translation of a Savage, Volume 3	14084	no-shingle-match	
6213	The Translation of a Savage, Volume 3	14085	no-shingle-match	
6213	The Translation of a Savage, Volume 3	14086	below-threshold	52
1721	The Trees of Pride	14040	no-shingle-match	
1721	The Trees of Pride	14041	below-threshold	53
1721	The Trees of Pride	14042	no-shingle-match	
1721	The Trees of Pride	14043	below-threshold	46
1721	The Trees of Pride	14044	no-shingle-match	
1721	The Trees of Pride	14045	no-shingle-match	
1721	The Trees of Pride	14046	no-shingle-match	
1721	The Trees of Pride	14047	below-threshold	55
1721	The Trees of Pride	14048	below-threshold	56
1721	The Trees of Pride	14049	below-threshold	48
1721	The Trees of Pride	14050	no-shingle-match	
1721	The Trees of Pride	14051	below-threshold	50
1721	The Trees of Pride	14052	no-shingle-match	
1721	The Trees of Pride	14053	below-threshold	48
1721	The Trees of Pride	14054	no-shingle-match	
1721	The Trees of Pride	14055	no-shingle-match	
1721	The Trees of Pride	14056	below-threshold	51
1721	The Trees of Pride	14057	no-shingle-match	
1721	The Trees of Pride	14058	below-threshold	48
1721	The Trees of Pride	14059	below-threshold	59
1721	The Trees of Pride	14060	no-shingle-match	
1721	The Trees of Pride	14061	below-threshold	48
1721	The Trees of Pride	14062	no-shingle-match	
1721	The Trees of Pride	14063	below-threshold	47
1721	The Trees of Pride	14064	below-threshold	46
33505	The Trembling of the Veil	38369	below-threshold	53
33505	The Trembling of the Veil	38370	no-shingle-match	
33505	The Trembling of the Veil	38371	no-shingle-match	
33505	The Trembling of the Veil	38372	no-shingle-match	
33505	The Trembling of the Veil	38373	no-shingle-match	
33505	The Trembling of the Veil	38374	no-shingle-match	
33505	The Trembling of the Veil	38375	no-shingle-match	
33505	The Trembling of the Veil	38376	below-threshold	51
